
Walls,0.01,0.18,0,0.4,5,0.13,0.4,3,1,0.87,0.16,2,2,2,10,10,10
Walls,0.12,0,0,3.55,3.1,0,0,5,1,10,1.7,2,2,2,10,10,10
Walls,0.05,0.03,0,0.71,8.6,0,0,5,1,10,0.16,2,2,2,10,10,10
Walls,0.01,0.14,0.55,1.39,0.5,10,0,1,0,10,10,0,0,0,0.39,0.97,0
Walls,0.02,0.53,0,0.36,4.8,4.13,0,2,1,0.09,0.27,2,2,2,10,10,10
Walls,0.1,0.01,0.01,3.55,6.6,0,0,7,1,0.83,10,2,2,2,10,10,10
Walls,0.06,0.01,0,3.55,7.6,0,0,4,1,0.71,0.19,2,2,2,10,10,10
Walls,0.01,0.02,0.63,3.67,0.3,2.11,0,2,1,10,10,0,0,0,0.05,0.37,0
Walls,0.01,0.03,0.01,0.92,1.4,0.13,0,2,0,10,0.48,2,2,2,10,10,10
Walls,0.02,0.74,0,0.36,6.8,10,0.06,2,0,2,0.38,2,2,2,10,10,10
Walls,0.01,0.27,0,0.1,5.4,0.01,0,3,1,10,0.01,2,2,2,10,10,10
Walls,0.03,0.01,0,0.71,3.6,0.34,0,0,0,0.3,1.36,2,2,2,10,10,10
Walls,0.01,0.72,0.01,0.36,4.8,10,0,2,1,0.03,0.37,2,2,2,10,10,10
Walls,0.01,0.26,0.12,0.32,4.5,0.81,0.27,4,1,0.11,0.47,2,2,2,10,10,10
Walls,0.01,0.39,0,0.22,6.7,0.19,0,1,1,10,0.09,2,2,2,10,10,10
Walls,0.05,0.14,0,0.71,8.2,0,0,6,1,10,0.02,2,2,2,10,10,10
Walls,0.06,0.01,0.01,0.82,6.9,0,0,7,1,0.22,0,2,2,2,10,10,10
Walls,0.01,0.76,0.01,0.36,4.7,10,0,1,1,0.83,0.52,2,2,2,10,10,10
Walls,0,0.14,0.01,0.5,1.1,0.15,0.47,2,1,0.12,0.15,2,2,2,10,10,10
Walls,0.01,0.84,0,0.36,4.8,10,0.1,2,1,0.77,0.47,2,2,2,10,10,10
Walls,0.01,0.62,0,0.14,4.7,10,0.44,1,1,0.76,0.31,2,2,2,10,10,10
Walls,0.01,0.31,0.04,0.22,4.5,0.82,0.13,4,1,0.9,0.03,2,2,2,10,10,10
Walls,0.01,0.45,0,0.14,4.8,0.67,0,2,1,1.28,0.65,2,2,2,10,10,10
Walls,0.05,0.04,0,0.71,8.6,0,0,6,1,10,10,2,2,2,10,10,10
Walls,0.11,0,0,2.14,8.1,0,0,6,1,10,0.09,2,2,2,10,10,10
Walls,0.03,0,0,0.61,3.6,0.68,0,2,0,10,0.01,2,2,2,10,10,10
Walls,0.02,0.68,0,0.36,7.2,10,0,1,1,10,0.45,2,2,2,10,10,10
Walls,0.01,0.01,0.01,0.71,1.7,0.19,0.29,4,1,0.12,0.79,2,2,2,10,10,10
Walls,0.01,0.05,0,0.22,4.5,1.5,0.19,3,1,0.96,10,2,2,2,10,10,10
Walls,0.01,0.12,0,0.6,3.7,0.11,0.12,3,1,2.68,10,2,2,2,10,10,10
Walls,0.01,0.18,0,0.2,4.8,0.09,0.03,1,1,10,0.13,2,2,2,10,10,10
Walls,0.01,0.02,0.02,0.82,1.4,0.09,0.11,2,0,10,0.41,2,2,2,10,10,10
Walls,0.01,0.51,0,0.14,4.6,0.01,0.09,2,1,1.37,0.73,2,2,2,10,10,10
Walls,0.06,0.01,0.01,3.57,8.7,0,0,4,1,10,10,2,2,2,10,10,10
Walls,0.01,0.81,0.01,0.36,4.4,10,0,3,1,1.03,10,2,2,2,10,10,10
Walls,0.05,0.02,0,0.71,8.8,0,0,5,1,10,10,2,2,2,10,10,10
Walls,0.13,0.01,0.01,3.57,9.7,0,0,6,1,10,0.2,2,2,2,10,10,10
Walls,0.02,0.34,0.01,0.22,8.5,0.23,0,1,0,10,10,2,2,2,10,10,10
Walls,0.01,0.16,0,0.22,4.4,0.81,0.2,3,1,1.54,0,2,2,2,10,10,10
Walls,0.01,0.48,0,0.14,4,0.69,0,2,1,1.27,0.14,2,2,2,10,10,10
Walls,0.03,0.01,0,0.61,4.6,0.19,0.26,4,1,1.54,0.55,2,2,2,10,10,10
Walls,0.08,0.01,0.01,3.35,6.2,0,0,6,1,0.78,10,2,2,2,10,10,10
Walls,0.01,0.52,0,0.14,6.1,0.12,0,1,1,10,0.23,2,2,2,10,10,10
Walls,0.09,0,0,3.35,3.4,0,0,8,1,10,1.67,2,2,2,10,10,10
Walls,0,0,0,0.61,1.8,0,0.08,1,1,0.08,10,2,2,2,10,10,10
Walls,0.01,0.75,0,0.42,4.8,10,0,2,1,0.8,10,2,2,2,10,10,10
Walls,0.02,0.77,0,0.28,7,10,0.08,1,0,2,0.16,2,2,2,10,10,10
Walls,0.03,0.01,0.01,0.71,3.6,0.35,0,0,0,0.28,1.36,2,2,2,10,10,10
Walls,0.11,0.02,0,2.12,7.9,0,0,6,1,10,0.08,2,2,2,10,10,10
Walls,0.01,0.76,0,0.28,4.8,10,0,1,1,0.82,10,2,2,2,10,10,10
Walls,0.01,0.01,0.63,3.57,0.4,2.17,0,4,1,10,10,0,0,0,0.06,0.11,0
Walls,0.4,0.01,0.01,8.04,9.3,0,0,9,1,10,0.67,2,2,2,10,10,10
Walls,0.13,0,0,3.45,3.3,0,0,5,1,10,1.72,2,2,2,10,10,10
Walls,0.01,0.75,0,0.36,6.7,10,0,1,1,10,0,2,2,2,10,10,10
Walls,0.1,0.01,0.01,3.55,6.5,0,0,7,1,1.28,10,2,2,2,10,10,10
Walls,0.01,0.14,0,0.2,6.7,1.1,0,2,0,0.08,0.3,2,2,2,10,10,10
Walls,0.01,0.51,0,0.14,5.6,3.11,0,1,1,10,0.1,2,2,2,10,10,10
Walls,0.01,0.03,0.03,0.71,1.3,0.16,0.29,4,1,1.28,1.22,2,2,2,10,10,10
Walls,0.04,0.01,0,1.41,3,0.03,0.14,1,1,10,1.16,2,2,2,10,10,10
Walls,0.01,0.1,0,0.3,4.6,1.48,0.19,3,1,1.5,0.64,2,2,2,10,10,10
Walls,0.02,0.74,0.01,0.36,6.6,10,0,0,1,10,0.3,2,2,2,10,10,10
Walls,0.01,0,0,0.71,1.8,0.21,0.25,3,1,0.18,10,2,2,2,10,10,10
Walls,0.01,0.46,0,0.14,4.7,1.63,0,2,1,0.81,10,2,2,2,10,10,10
Walls,0.01,0.82,0.01,0.28,4.7,10,0,2,1,1.37,0.65,2,2,2,10,10,10
Walls,0.01,0.15,0,0.2,4.4,0.82,0.19,4,1,0.93,0.09,2,2,2,10,10,10
Walls,0.01,0.47,0,0.1,4.6,0.01,0.08,2,1,0.9,10,2,2,2,10,10,10
Walls,0.01,0,0,0.41,1.4,0.03,0.11,1,1,0.19,1.29,2,2,2,10,10,10
Walls,0.01,0.05,0.68,3.1,0.4,1.8,0,4,1,10,10,0,0,0,0.05,0.44,0
Walls,0.01,0.67,0.01,0.22,4.4,10,0,2,1,0.13,1.83,2,2,2,10,10,10
Walls,0.01,0.74,0,0.36,4.5,10,0.03,2,1,10,0.36,2,2,2,10,10,10
Walls,0.13,0.01,0,3.45,3.3,0,0,8,1,10,0.63,2,2,2,10,10,10
Walls,0.01,0.01,0.01,0.41,2.9,0.22,0,1,1,10,0.95,2,2,2,10,10,10
Walls,0.05,0.01,0,0.92,5.1,0,0,6,1,0.86,1.43,2,2,2,10,10,10
Walls,0.01,0.08,0.05,0.22,4.6,10,0.21,4,1,1.26,2.07,2,2,2,10,10,10
Walls,0.01,0.13,0,0.2,4.5,2.77,0.2,2,1,1.95,2.08,2,2,2,10,10,10
Walls,0,0.09,0.01,0.5,1.7,0.13,0.31,1,1,1.36,2.13,2,2,2,10,10,10
Walls,0.13,0.01,0.01,3.65,3.2,0,0,5,1,10,0.62,2,2,2,10,10,10
Walls,0.04,0.09,0,0.82,8.8,7.83,0.07,0,1,0.24,0.09,2,2,2,10,10,10
Walls,0.03,0,0,0.71,4.4,0.23,0.28,4,1,0.3,1.7,2,2,2,10,10,10
Walls,0.1,0,0,3.55,6.4,0,0,6,1,1.76,0.44,2,2,2,10,10,10
Walls,0.01,0.16,0,0.1,5.4,0.02,0.08,2,1,0.17,0.57,2,2,2,10,10,10
Walls,0.01,0.2,0,0.22,4.6,2.07,0.18,4,1,1.75,2.03,2,2,2,10,10,10
Walls,0.02,0.65,0.02,0.45,5.5,10,0,0,1,0.7,0.34,2,2,2,10,10,10
Walls,0.12,0.01,0.01,3.57,6.3,0,0,7,1,1.75,0.53,2,2,2,10,10,10
Walls,0.01,0.74,0,0.45,4.5,10,0.38,2,1,1.44,2.03,2,2,2,10,10,10
Walls,0.01,0.65,0,0.14,3.8,10,0,3,1,0.06,2.52,2,2,2,10,10,10
Walls,0.05,0,0.43,3.96,2.9,0,0,10,1,10,10,2,2,2,0,0,0
Walls,0.01,0.09,0,0.2,2.5,0.4,0,2,0,10,0.04,2,2,2,10,10,10
Walls,0.01,0.6,0,0.22,4.9,10,0,1,1,1.07,1.92,2,2,2,10,10,10
Walls,0.03,0,0,0.51,4.3,0.33,0.31,2,0,1.27,0.27,2,2,2,10,10,10
Walls,0.01,0.06,0.69,2.96,0.4,2.86,0,2,1,10,10,0,0,0,0.04,0.29,0.22
Walls,0.03,0.01,0.01,0.71,3.6,0.08,0.57,2,0,0.43,10,2,2,2,10,10,10
Walls,0.01,0.76,0,0.28,4.8,10,0.03,1,1,1.16,2.05,2,2,2,10,10,10
Walls,0.02,0.8,0,0.5,4.8,10,0.42,3,1,1.18,2.02,2,2,2,10,10,10
Walls,0.03,0.01,0.01,0.61,3.6,0.02,0.5,1,0,2.9,1.48,2,2,2,10,10,10
Walls,0,0.34,0,0.1,4.1,0.11,0.11,2,1,1.71,2.59,2,2,2,10,10,10
Walls,0.01,0.01,0,0.32,2.4,0.18,0.08,4,0,10,0.04,2,2,2,10,10,10
Walls,0.04,0.01,0,0.71,7.4,8.5,0,1,1,0.28,0.32,2,2,2,10,10,10
Walls,0.01,0.69,0,0.22,4.7,10,0,2,1,1.69,1.96,2,2,2,10,10,10
Walls,0.01,0.1,0.03,0.91,2.2,0,0.28,6,1,1.29,0.23,2,2,2,10,10,10
Walls,0.03,0,0,1.82,7.1,0.04,0.07,0,1,0.32,0.6,2,2,2,10,10,10
Walls,0.01,0.42,0,0.14,4.5,0.04,0.09,2,1,1.18,2.35,2,2,2,10,10,10
Walls,0.01,0.38,0.04,0.63,1.8,0.09,0.32,5,1,2.2,0.07,2,2,2,10,10,10
Walls,0.01,0.49,0,0.14,4.7,1.63,0,3,1,1.61,0.2,2,2,2,10,10,10
Walls,0.01,0.85,0,0.14,4.3,10,0,0,1,0.07,2,2,2,2,10,10,10
Walls,0.01,0.05,0.68,2.75,0.4,10,0,3,1,10,10,0,0,0,0.09,0.44,0.33
Walls,0.01,0.36,0.01,0.1,4.7,0.1,0.1,2,1,0.08,0.12,2,2,2,10,10,10
Walls,0.02,0,0,1.73,2.5,0.03,0.18,1,1,0.07,0.5,2,2,2,10,10,10
Walls,0.01,0.01,0,0.32,4.8,0.25,0.26,1,0,0.3,10,2,2,2,10,10,10
Walls,0.02,0.69,0,0.5,4.7,10,0,2,1,1.76,1.99,2,2,2,10,10,10
Walls,0.01,0.71,0,0.22,4.2,10,0,2,1,0.16,0.1,2,2,2,10,10,10
Walls,0.04,0,0,0.71,7.6,4.25,0.05,1,1,0.31,0,2,2,2,10,10,10
Walls,0.01,0.17,0.69,3.69,0.4,1.52,0,4,1,10,10,0,0,0,0.04,0.36,0.23
Walls,0.07,0.1,0.01,2.71,3.3,0,0,4,1,10,1.64,2,2,2,10,10,10
Walls,0.01,0.61,0,0.22,6.6,10,0,0,1,10,0.46,2,2,2,10,10,10
Walls,0.01,0.09,0,0.32,4.7,6.07,0.18,3,1,1.18,2.08,2,2,2,10,10,10
Walls,1,0,0,10.04,16.3,0,0,5,1,10,10,2,2,2,10,10,10
Walls,0.03,0.01,0.01,0.71,3.6,0.05,0.47,2,0,0.24,1.38,2,2,2,10,10,10
Walls,0.54,0.02,0.02,25.48,10.3,0,0,6,1,10,0.01,2,2,2,10,10,10
Walls,0.01,0.76,0,0.36,4.7,10,0.2,3,1,1.14,2.1,2,2,2,10,10,10
Walls,0.01,0.79,0,0.36,4.2,10,0,2,1,0.25,1.96,2,2,2,10,10,10
Walls,0.02,0.63,0,0.45,4.6,10,0,3,1,2.04,1.96,2,2,2,10,10,10
Walls,0.01,0.17,0.69,3.69,0.5,10,0,6,1,10,10,0,0,0,0.07,0.56,0
Walls,0.04,0.01,0,0.82,7.4,0.31,0.2,1,1,0.44,1.91,2,2,2,10,10,10
Walls,0.01,0.93,0,0.28,4.5,10,0,1,1,0.86,0.44,2,2,2,10,10,10
Walls,0.01,0.01,0,0.61,1.2,0.24,0.38,3,1,0.02,2.43,2,2,2,10,10,10
Walls,0.02,0.82,0,0.28,4.8,10,0.41,2,1,1.08,2.06,2,2,2,10,10,10
Walls,0.03,0.01,0,0.71,3.5,0.69,0,2,0,0.27,1.55,2,2,2,10,10,10
Walls,0.02,0.76,0,0.36,7.2,10,0,0,1,10,0.69,2,2,2,10,10,10
Walls,0.01,0.02,0.02,0.71,1,0.11,0.35,4,1,3.44,3.5,2,2,2,10,10,10
Walls,0.01,0.21,0,0.3,4.6,6.65,0.16,3,1,1.23,2.12,2,2,2,10,10,10
Walls,0.03,0.01,0.01,0.61,4.3,0.25,0.33,3,1,0.29,1.74,2,2,2,10,10,10
Walls,0.01,0.01,0.01,1.92,2.6,0.15,0.23,2,1,10,3.47,2,2,2,10,10,10
Walls,0.01,0.03,0.03,0.61,1,0.24,0.32,3,1,1.86,0.3,2,2,2,10,10,10
Walls,0.02,0.19,0.03,0.85,4.7,0.13,0.37,3,1,1.22,2.07,2,2,2,10,10,10
Walls,0.01,0.01,0.01,0.81,2,0,0.12,3,1,10,0.01,2,2,2,10,10,10
Walls,0.01,0.32,0,0.3,4.6,1.51,0.15,3,1,1.74,2.1,2,2,2,10,10,10
Walls,0.01,0.32,0,0.22,4.6,0.81,0.13,2,1,1.73,2.1,2,2,2,10,10,10
Walls,0.02,0.05,0,0.71,2.7,0.1,0.38,5,1,2.54,2.89,2,2,2,10,10,10
Walls,0.02,0.71,0,0.45,4.2,10,0,2,1,0.14,2.18,2,2,2,10,10,10
Walls,0.01,0.01,0,0.71,1.6,0.22,0.31,4,1,0.87,0.1,2,2,2,10,10,10
Walls,0.01,0.36,0.01,0.71,1.4,0.11,0.15,3,1,3.59,0.23,2,2,2,10,10,10
Walls,0.02,0.7,0,0.36,4.7,10,0,2,1,1.24,2,2,2,2,10,10,10
Walls,0.01,0.49,0.54,1.26,1.2,10,0,2,1,10,10,0,0,0,0.42,0.16,0
Walls,0.02,0,0,1.82,7.1,0.02,0,0,1,0.27,0.62,2,2,2,10,10,10
Walls,0.01,0.84,0,0.36,4.8,10,0.02,3,1,1.23,1.99,2,2,2,10,10,10
Walls,0.01,0.72,0.01,0.22,4.7,10,0,2,1,1.15,2.08,2,2,2,10,10,10
Walls,0.1,0,0.01,3.55,6.3,0,0,8,1,1.75,0.46,2,2,2,10,10,10
Walls,0.02,0.73,0.01,0.36,7.4,10,0,1,1,10,0.03,2,2,2,10,10,10
Walls,0.02,0.82,0,0.36,4.7,10,0,2,1,1.27,1.99,2,2,2,10,10,10
Walls,0.01,0.2,0,0.2,4.5,10,0.23,2,1,1.3,2.16,2,2,2,10,10,10
Walls,0.01,0.17,0.68,3.59,0.5,1.51,0,7,1,10,10,0,0,0,0.05,0.59,0
Walls,0.14,0.01,0.01,5.18,2.5,0,0,8,1,10,0.04,2,2,2,10,10,10
Walls,0.01,0.04,0.02,0.61,1,0.03,0.28,3,1,1.32,1.38,2,2,2,10,10,10
Walls,0.02,0.01,0,0.71,2.4,0.71,0.29,2,0,0.13,1.19,2,2,2,10,10,10
Walls,0.05,0.01,0,2.75,2.6,0,0,8,1,10,0.03,2,2,2,10,10,10
Walls,0.01,0.16,0,0.22,4.5,10,0.2,3,1,1.28,2.19,2,2,2,10,10,10
Walls,0.13,0,0,3.55,3.3,0,0,6,1,10,0.62,2,2,2,10,10,10
Walls,0.01,0.05,0.68,3.37,0.4,1.97,0,4,1,10,10,0,0.5,0,0.04,0.42,0
Walls,0.01,0.34,0,0.14,6.8,4.23,0,2,1,10,0.01,2,2,2,10,10,10
Walls,0.02,0.01,0,3.35,0.6,0,0.11,1,1,0.29,3.16,2,2,2,10,10,10
Walls,0.02,0.53,0.01,0.63,7.9,10,0,1,1,10,2.08,2,2,2,10,10,10
Walls,0.03,0.01,0.01,0.71,3.6,0,0.48,2,0,2.88,1.49,2,2,2,10,10,10
Walls,0.01,0.02,0.01,0.51,2.1,0.14,0,1,1,10,1.71,2,2,2,10,10,10
Walls,0.01,0.07,0,0.1,4.5,8.62,0,0,1,0.54,0.18,2,2,2,10,10,10
Walls,0.04,0,0,0.71,7.3,10,0.03,1,1,0.21,0.45,2,2,2,10,10,10
Walls,0.09,0.01,0,3.35,2.5,0,0,6,1,10,3.97,2,2,2,10,10,10
Walls,0.03,0.01,0,1.73,7,0,0,0,1,0.34,0.63,2,2,2,10,10,10
Walls,0.01,0.25,0,0.4,4.8,7.02,0.1,3,1,1.18,2.03,2,2,2,10,10,10
Walls,0.05,0.01,0.01,3.55,4.9,0,0,5,1,10,1.19,2,2,2,10,10,10
Walls,0.01,0.01,0,0.92,2.5,8.6,0,3,1,10,3.63,2,2,2,10,10,10
Walls,0.01,0.42,0,0.14,4.7,6.19,0,2,1,1.09,2.1,2,2,2,10,10,10
Walls,0.01,0.02,0.01,0.71,1.8,0.24,0.32,2,1,0.1,1.62,2,2,2,10,10,10
Walls,0.08,0,0,3.45,6.3,0,0,6,1,1.05,0.63,2,2,2,10,10,10
Walls,0.02,0.75,0.01,0.36,4.7,10,0,1,1,0.9,0.21,2,2,2,10,10,10
Walls,0.01,0.86,0,0.42,4.5,10,0,2,1,1.23,2.15,2,2,2,10,10,10
Walls,0.01,0.01,0,3.45,1,0.12,0.44,0,1,0.6,0.09,2,2,2,10,10,10
Walls,0.01,0.19,0,0.3,4.6,10,0.16,2,1,1.24,2.13,2,2,2,10,10,10
Walls,0.05,0.1,0.1,3.06,1.8,0,0,4,1,10,3.61,2,2,2,10,10,10
Walls,0.04,0.01,0,0.81,7.2,3.91,0.17,2,1,0.47,0.5,2,2,2,10,10,10
Walls,0.01,0.47,0,0.1,6.8,0.01,0,2,1,10,0.29,2,2,2,10,10,10
Walls,0.02,0.77,0,0.36,7.3,10,0,3,1,10,0.15,2,2,2,10,10,10
Walls,0.02,0.75,0,0.36,4.7,10,0,1,1,1.16,1.98,2,2,2,10,10,10
Walls,0.02,0.02,0.01,0.61,2.1,0.23,0.3,4,1,1.33,0.69,2,2,2,10,10,10
Walls,0.08,0.01,0,3.55,6,0,0,6,1,10,0.15,2,2,2,10,10,10
Walls,0.01,0.02,0.02,0.81,1.3,0.01,0,2,1,1.68,10,2,2,2,10,10,10
Walls,0.01,0.31,0,0.32,4.7,0.11,0.09,1,1,1.16,1.99,2,2,2,10,10,10
Walls,0.02,0.04,0,0.61,5.1,0.02,0,1,1,0.86,1.38,2,2,2,10,10,10
Walls,0.01,0.64,0,0.22,4.8,10,0,1,1,1.09,2.09,2,2,2,10,10,10
Walls,0.07,0.01,0.01,2.94,6.4,0,0,6,1,1.08,0.52,2,2,2,10,10,10
Walls,0.02,0.01,0.01,0.51,3.9,0.14,0.27,1,1,10,2.52,2,2,2,10,10,10
Walls,0.07,0,0,3.45,2.4,0,0,5,1,10,2.82,2,2,2,10,10,10
Walls,0.02,0.01,0,0.61,2.4,0.77,0.78,3,0,0.29,1.2,2,2,2,10,10,10
Walls,0.01,0.53,0,0.22,6,10,0,2,1,10,0.22,2,2,2,10,10,10
Walls,0.02,0.69,0,0.36,4.8,10,0,2,1,1.07,2.14,2,2,2,10,10,10
Walls,0.04,0.09,0.08,0.82,7.4,4.58,0.18,1,1,0.14,0.42,2,2,2,10,10,10
Walls,0.01,0.01,0.01,0.61,1.5,0.24,0.33,3,1,0.03,2.35,2,2,2,10,10,10
Walls,0.02,0.49,0,0.41,4.8,5.79,0,2,1,1.08,1.97,2,2,2,10,10,10
Walls,0.01,0.04,0.02,0.51,1,0.22,0.36,4,1,0.02,0.23,2,2,2,10,10,10
Walls,0.04,0.01,0,0.71,7.7,10,0.11,1,1,0.13,0.17,2,2,2,10,10,10
Walls,0.01,0.13,0,0.32,4.5,6.33,0.17,3,1,1.27,2.1,2,2,2,10,10,10
Walls,0.01,0.16,0,0.32,4.5,10,0.17,2,1,1.26,2.18,2,2,2,10,10,10
Walls,0.13,0.01,0,3.47,7,0,0,4,1,0.3,0.65,2,2,2,10,10,10
Walls,0.03,0.01,0.01,0.71,5.1,0,0.01,1,1,1.08,1.76,2,2,2,10,10,10
Walls,0.01,0.72,0.01,0.28,5.2,10,0,2,1,1.16,1.65,2,2,2,10,10,10
Walls,0.02,0.13,0.36,3.18,0.7,0.1,0.2,3,1,10,10,2,2,2,0,1.77,1
Walls,0.01,0.19,0.67,3.59,0.4,1.52,0,6,1,10,10,0,0,0,0.05,0.46,0
Walls,0.01,0.02,0.02,0.71,1.1,0.01,0.32,4,1,1.34,1.33,2,2,2,10,10,10
Walls,0.02,0.65,0,0.42,4.8,10,0,2,1,1.08,1.99,2,2,2,10,10,10
Walls,0.14,0,0,4.67,7,0,0,6,1,10,0.58,2,2,2,10,10,10
Walls,0.03,0.01,0,0.71,4.3,0.09,0.21,4,1,1.95,0.25,2,2,2,10,10,10
Walls,0.02,0.02,0.01,1.73,7,0.1,0.13,1,1,0.48,2.09,2,2,2,10,10,10
Walls,0.01,0.06,0,0.1,5.6,0,0,1,1,10,1.43,2,2,2,10,10,10
Walls,0.01,0.69,0,0.45,4.8,10,0,2,1,1.68,0.03,2,2,2,10,10,10
Walls,0.01,0.65,0,0.32,3.9,10,0.03,4,1,1.8,0.74,2,2,2,10,10,10
Walls,0.01,0.47,0,0.1,7.1,0.82,0,1,1,0.79,10,2,2,2,10,10,10
Walls,0.01,0.1,0,0.41,2.6,1.38,0,3,1,10,0.14,2,2,2,10,10,10
Walls,0.01,0.07,0,0.2,7.1,0.94,0,3,1,0.83,10,2,2,2,10,10,10
Walls,0.03,0.01,0.01,1.22,2.9,1.19,0,4,0,10,0.21,2,2,2,10,10,10
Walls,0.01,0.73,0,0.14,6.8,10,0.09,3,1,1.12,10,2,2,2,10,10,10
Walls,0.05,0.01,0.01,2.84,2.9,0,0,11,1,10,0.21,2,2,2,10,10,10
Walls,0.1,0.01,0,3.45,6.4,0,0,6,1,1.25,1.96,2,2,2,10,10,10
Walls,0.02,0.08,0.04,2.22,3.9,0.19,0.11,1,1,10,0.89,2,2,2,10,10,10
Walls,0.11,0,0,3.55,3.2,0,0,7,1,10,1.56,2,2,2,10,10,10
Walls,0.01,0.24,0.04,0.14,4.8,0.08,0.1,2,1,1.19,2.02,2,2,2,10,10,10
Walls,0.03,0.13,0.02,0.81,4.7,0.1,0.02,6,1,1.4,0.32,2,2,2,10,10,10
Walls,0,0.74,0,0.14,4.4,10,0,2,1,1.57,2.03,2,2,2,10,10,10
Walls,0.11,0.14,0.34,24.68,1.2,0,0,7,1,2.07,0.05,2,2,2,10,10,10
Clutter,0.03,0.04,0.03,1.43,2,0.63,0.68,4,1,10,0.15,2,2,2,10,10,10
Walls,0.03,0.01,0.01,0.71,3.5,0.67,0.77,2,0,0.27,0.14,2,2,2,10,10,10
Walls,0.1,0.02,0.02,3.96,10.5,0,0,9,1,2.13,10,2,2,2,10,10,10
Walls,0.01,0.01,0,0.61,1.8,0.25,0.25,3,1,0.27,0.97,2,2,2,10,10,10
Walls,0.01,0.46,0,0.1,4.7,0.08,0.09,3,1,1.18,2.08,2,2,2,10,10,10
Walls,0.02,0.01,0,0.51,4.3,0.22,0,2,0,0.16,0.07,2,2,2,10,10,10
Walls,0.01,0.01,0.01,0.41,2.5,0.2,0,1,0,10,0.07,2,2,2,10,10,10
Walls,0.02,0.01,0,0.71,3.1,0.24,0.29,4,1,0.21,1.53,2,2,2,10,10,10
Walls,0.01,0.01,0,0.3,3.7,0.08,0.17,4,1,1.49,1.31,2,2,2,10,10,10
Walls,0.01,0.86,0,0.28,4.9,10,0,3,1,1.28,0.33,2,2,2,10,10,10
Walls,0.01,0.71,0,0.36,6,10,0,1,1,10,10,2,2,2,10,10,10
Walls,0.62,0.01,0.02,12.18,15.3,0,0,5,1,0.42,10,2,2,2,10,10,10
Walls,0.09,0.03,0.02,13.1,2,0,0,5,1,0.96,1.16,2,2,2,10,10,10
Walls,0.01,0.2,0,0.22,3.8,0.45,0.18,3,1,0.12,0.93,2,2,2,10,10,10
Walls,0.05,0.03,0.01,2.26,3,0,0,6,1,10,0.06,2,2,2,10,10,10
Walls,0.01,0.03,0.67,2.26,0.4,10,0,4,1,10,10,0,0,0,0.1,0.44,0
Walls,0,0.67,0,0.22,2.9,10,0.04,4,1,1.53,10,2,2,2,10,10,10
Walls,0.02,0.02,0.01,1.24,4,0.22,0,1,0,10,0.91,2,2,2,10,10,10
Walls,0.01,0.66,0.39,3.2,5.2,10,0,2,1,10,10,2,2,2,1.96,0.05,0.5
Walls,0.02,0.77,0,0.36,6.6,10,0,2,1,10,10,2,2,2,10,10,10
Walls,0.02,0.07,0,0.51,4.3,0.12,0.2,2,0,0.18,0.09,2,2,2,10,10,10
Walls,0.01,0.83,0,0.36,4.9,10,0.02,3,1,0.04,1.16,2,2,2,10,10,10
Walls,0.18,0,0,3.35,9.7,0,0,6,1,10,0.53,2,2,2,10,10,10
Walls,0.02,0.02,0,0.92,3.4,0.12,0.12,2,1,10,0.57,2,2,2,10,10,10
Walls,0.01,0.08,0,0.2,4.6,2.42,0.19,5,1,1.4,0.49,2,2,2,10,10,10
Walls,0.01,0.67,0,0.28,3.7,10,0,1,1,1.28,1.57,2,2,2,10,10,10
Walls,0.03,0.12,0.24,0.71,3.8,0.47,0,3,0,0.16,0.55,2,2,2,10,10,10
Walls,0.05,0.01,0,0.71,8.8,0,0,5,1,10,0,2,2,2,10,10,10
Walls,0.03,0.01,0,0.71,3.6,0.33,0,0,0,0.2,1.38,2,2,2,10,10,10
Walls,0.01,0.66,0,0.14,4.7,10,0,2,1,1.09,2.22,2,2,2,10,10,10
Walls,0.01,0.66,0.01,0.28,4.8,10,0,5,1,1.3,0.38,2,2,2,10,10,10
Walls,0.02,0.01,0.01,0.71,2.7,0.24,0.28,3,1,0.21,0.14,2,2,2,10,10,10
Walls,0.01,0.36,0,0.51,4.8,0.06,0.1,4,1,1.57,0.13,2,2,2,10,10,10
Walls,0.02,0.02,0,0.41,4.1,0.02,0.16,3,1,1.57,0.78,2,2,2,10,10,10
Walls,0.01,0.01,0.01,0.71,1.5,0.24,0.28,3,1,1.22,0.54,2,2,2,10,10,10
Walls,0.03,0.01,0,2.43,2,0.07,0.12,2,0,0.56,10,2,2,2,10,10,10
Walls,0.01,0.76,0,0.36,4.6,10,0,2,1,0.89,0.34,2,2,2,10,10,10
Walls,0.02,0,0,1.63,2.5,0.02,0,1,1,0.73,0.49,2,2,2,10,10,10
Walls,0.01,0.78,0,0.36,4.2,10,0.23,1,1,1.88,0.44,2,2,2,10,10,10
Walls,0.02,0.6,0.43,4.51,7.4,10,0.09,2,1,10,10,2,2,2,1.96,2.11,0.67
Walls,0.03,0,0,1.82,5.1,0.01,0,1,1,0.77,0.5,2,2,2,10,10,10
Walls,0.05,0.01,0,0.71,8.9,0,0,5,1,10,0.03,2,2,2,10,10,10
Walls,0.06,0.02,0.01,0.81,7.5,0,0,8,1,0.83,10,2,2,2,10,10,10
Walls,0.03,0.01,0,1.12,2.4,0.66,0.08,3,0,10,0.01,2,2,2,10,10,10
